link;produk;harga;layar;chipset;memori;ram;kamera;os;rating
https://www.hallogsm.com/harga-hp/zte-blade-v50-design/;ZTE Blade V50 Design;Rp1.599.000;IPS LCD 6.6 inci;Unisoc T606 (12 nm);128 GB;8 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP;Android 13;8
https://www.hallogsm.com/harga-hp/itel-a05s/;Itel A05s;Rp1.399.000;IPS LCD 6.6 inci;Unisoc SC9863A;32 GB;2 GB;Belakang 8 MP, Depan 5 MP;Android 13 (Go edition);7.2
https://www.hallogsm.com/harga-hp/honor-magic-vs2/;Honor Magic Vs2;Rp15.099.000;Foldable LTPO OLED 7.92 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Triple 50 MP + 20 MP + 12 MP, Depan 16 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/motorola-edge-2023/;Motorola Edge (2023);Rp8.499.000;P-OLED 6.6 inci;MediaTek Dimensity 7030 (6nm);256 GB;8 GB;Belakang Dual 50 MP + 13 MP, Depan 32 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/honor-play-50-plus/;Honor Play 50 Plus;Rp3.099.000;TFT LCD 6.8 inci;Mediatek Dimensity 6020 (7 nm);256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/zte-blade-a53-pro/;ZTE Blade A53 Pro;Rp1.099.000;IPS LCD 6.52 inci;Unisoc SC9863A1 (28nm);64 GB;4 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/oppo-a2x/;Oppo A2x;Rp2.399.000;IPS LCD 6.56 inci;Mediatek Dimensity 6020 (7 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang 13 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/itel-pad-one-india/;Itel Pad One (India);Rp2.499.000;IPS 10.1 inci;Unisoc SC9863A1 (28nm);128 GB;4 GB;Belakang 5 MP, Depan 8 MP;Android 12 (Go edition);7.4
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-a9-plus/;Samsung Galaxy Tab A9+;Rp3.999.000;TFT LCD 11.0 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);64 GB / 128 GB;4 GB / 8 GB;Belum Diketahui;Android 13;7.6
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-a9/;Samsung Galaxy Tab A9;Rp2.999.000;TFT LCD 8.7 inci;Mediatek MT8781V/CA Helio G99 (6nm);64 GB / 128 GB;4 GB / 8 GB;Belum Diketahui;Android 13;7.6
https://www.hallogsm.com/harga-hp/oneplus-pad-go/;OnePlus Pad Go;Rp4.199.000;IPS LCD 11.35 inci;Mediatek MT8781 Helio G99 (6nm);128 GB / 256 GB;8 GB;Belakang 8 MP, Depan 8 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/vivo-v29-pro/;Vivo V29 Pro;Rp7.499.000;AMOLED 6.78 inci;Mediatek Dimensity 8200 (4 nm);256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 12 MP + 8 MP, Depan 50 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-s9-fe-plus/;Samsung Galaxy Tab S9 FE Plus;Rp8.499.000;IPS LCD 12.4 inci;Exynos 1380 (5 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 8 MP + 8 MP, Depan 12 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-s9-fe/;Samsung Galaxy Tab S9 FE;Rp6.499.000;IPS LCD 10.9 inci;Exynos 1380 (5 nm);128 GB / 256 GB;8 GB;Belakang 8 MP, Depan 12 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/nokia-xr21-limited-edition/;Nokia XR21 Limited Edition;Rp12.999.000;IPS LCD 6.49 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB;6 GB;Belakang Dual 64 MP + 8 MP, Depan 16 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/sharp-aquos-sense8/;Sharp Aquos Sense8;Rp5.999.000;IGZO OLED 6.1 inci;Qualcomm Snapdragon 6 Gen 1;128 GB;6 GB;Belakang Dual 50.3 MP + 8 MP, Depan 8 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/oppo-a18/;Oppo A18;Rp1.799.000;IPS LCD 6.56 inci;Mediatek MT6769 Helio G85 (12nm);128 GB;4 GB;Belakang Dual 8 MP + 2 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/huawei-nova-12-pro/;Huawei Nova 12 Pro;Rp9.999.999;OLED 6.78 inci;Kirin 9000S (7 nm);256 GB / 512 GB;8 GB;Belakang Triple 50 MP + 50 MP + 12 MP, Depan Dual 8 MP + 60 MP;HarmonyOS 4.0;8.6
https://www.hallogsm.com/harga-hp/huawei-nova-12/;Huawei Nova 12;Rp6.499.000;OLED 6.7 inci;Kirin 830 (7 nm);128 GB / 256 GB / 512 GB;8 GB;Belakang Dual 50 MP + 8 MP, Depan 60 MP;HarmonyOS 4.0;7.8
https://www.hallogsm.com/harga-hp/itel-p55-5g/;Itel P55 5G;Rp1.799.000;IPS LCD 6.6 inci;Mediatek Dimensity 6080 (6 nm);64 GB / 128 GB;4 GB / 6 GB;Belakang Dual 50 MP + AI Cam, Depan 8 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-a05s/;Samsung Galaxy A05s;Rp2.999.000;PLS LCD 6.7 inci;Qualcomm SM6225 Snapdragon 680 4G (6 nm);128 GB;6 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 13 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-a05/;Samsung Galaxy A05;Rp1.399.000;PLS LCD 6.7 inci;Mediatek MT6769V/CZ Helio G85 (12nm);64 GB / 128 GB;4 GB / 6 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.4
https://www.hallogsm.com/harga-hp/huawei-matepad-pro-13-2/;Huawei MatePad Pro 13.2;Rp10.999.000;OLED 13.2 inci;Kirin 9000S (7 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Dual 13 MP + 2 MP, Depan 16 MP;Harmony OS 4.0;8.4
https://www.hallogsm.com/harga-hp/huawei-mate-60-rs-ultimate/;Huawei Mate 60 RS Ultimate;Rp25.499.000;LTPO OLED 6.82 inci;Kirin 9000S (5 nm);512 GB / 1 TB;16 GB;Belakang Triple 48 MP + 48 MP + 40 MP, Depan 13 MP;HarmonyOS 4.0;8.6
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-13-pro-aape-limited-edition/;Xiaomi Redmi Note 13 Pro+ AAPE Limited Edition;Rp4.699.000;OLED 6.67 inci;Mediatek Dimensity 7200 Ultra (4 nm);512 GB;12 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/samsung-galaxy-s23-tactical-edition/;Samsung Galaxy S23 Tactical Edition;Rp9.999.999;Dynamic AMOLED 2X 6.1 inci;Qualcomm SM8550 Snapdragon 8 Gen 2 (4 nm);256 GB;8 GB;Belakang Triple 50 MP + 10 MP + 12 MP, Depan 12 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/vivo-t2-pro-5g/;Vivo T2 Pro 5G;Rp4.499.000;AMOLED 6.78 inci;Mediatek Dimensity 7200 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 64 MP + 2 MP, Depan 16 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/tecno-phantom-v-flip/;Tecno Phantom V Flip;Rp9.199.000;Foldable LTPO AMOLED 6.9 inci;Mediatek Dimensity 8050 (6 nm);256 GB;8 GB;Belakang Dual 64 MP + 13 MP, Depan 32 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-13-pro-plus/;Xiaomi Redmi Note 13 Pro Plus;Rp3.999.000;OLED 6.67 inci;Mediatek Dimensity 7200 Ultra (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.8
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-13-pro/;Xiaomi Redmi Note 13 Pro;Rp2.999.000;OLED 6.67 inci;Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB / 16 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-13-5g/;Xiaomi Redmi Note 13 5G;Rp2.399.000;AMOLED 6.67 inci;Mediatek Dimensity 6080 (6 nm);128 GB / 256 GB;6 GB / 8 GB / 12 GB;Belakang Dual 100 MP + 2 MP, Depan 16 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/honor-x40-gt-racing-edition/;Honor X40 GT Racing Edition;Rp4.599.000;IPS LCD 6.81 inci;Qualcomm SM8350 Snapdragon 888 5G (5 nm);256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 16 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/honor-v-purse/;Honor V Purse;Rp12.699.000;Foldable OLED 7.71 inci;Qualcomm SM7325 Snapdragon 778G 5G (6 nm);256 GB / 512 GB;16 GB;Belakang Dual 50 MP + 12 MP, Depan 8 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/vivo-y17s/;Vivo Y17s;Rp2.299.000;IPS LCD 6.56 inci;Mediatek MT6769Z Helio G85 (12nm);128 GB;6 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/samsung-w24/;Samsung W24;Rp33.899.000;Foldable Dynamic AMOLED 2x 7.6 inci;Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);1 TB;16 GB;Belakang Triple 50 MP + 10 MP + 12 MP, Depan 4 MP (Under Display) 10 MP (Cover Camera);Android 13;8.6
https://www.hallogsm.com/harga-hp/samsung-w24-flip/;Samsung W24 Flip;Rp18.999.000;Foldable Dynamic AMOLED 2x 6.7 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);512 GB;12 GB;Belakang Dual 12 MP + 12 MP, Depan 10 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/itel-s23-plus/;Itel S23+;Rp2.699.000;AMOLED 6.78 inci;Unisoc Tiger T616 (12 nm);128 GB / 256 GB;4 GB / 8 GB;Kamera Utama 50 MP, Kamera Selfie 32 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/oppo-a2-pro/;Oppo A2 Pro;Rp3.799.000;AMOLED 6.7 inci;Mediatek MT6877V Dimensity 7050 (6 nm);256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 64 MP + 2 MP, Depan 8 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/infinix-note-30-vip-racing-edition/;Infinix Note 30 VIP Racing Edition;Rp4.899.000;AMOLED 6.78 inci;Mediatek Dimensity 8050 (6 nm);256 GB;12 GB;Belakang Triple 108 MP + 2 MP + 2 MP, Depan 32 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/motorola-edge-40-neo/;Motorola Edge 40 Neo;Rp6.599.000;P-OLED 6.55 inci;MediaTek Dimensity 7030 (6nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 13 MP, Depan 32 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/apple-iphone-15-pro-max-2/;Apple iPhone 15 Pro Max;Rp18.999.000;LTPO Super Retina XDR OLED 6.7 inci;Apple A17 Pro (3 nm);256 GB / 512 GB / 1 TB;Belum Diketahui;Belakang Triple 48 MP + 12 MP + 12 MP, Depan 12 MP;iOS 17;8.8
https://www.hallogsm.com/harga-hp/apple-iphone-15-plus/;Apple iPhone 15 Plus;Rp13.899.000;Super Retina XDR OLED 6.7 inci;Apple A16 Bionic (4 nm);128 GB / 256 GB / 512 GB;Belum Diketahui;Belakang Dual 48 MP + 12 MP, Depan 12 MP;iOS 17;8.2
https://www.hallogsm.com/harga-hp/apple-iphone-15/;Apple iPhone 15;Rp12.299.000;Super Retina XDR OLED 6.1 inci;Apple A16 Bionic (4 nm);128 GB / 256 GB / 512 GB;Belum Diketahui;Belakang Dual 48 MP + 12 MP, Depan 12 MP;iOS 17;8.2
https://www.hallogsm.com/harga-hp/tecno-spark-10-pro-moon-explorer-edition/;Tecno Spark 10 Pro Moon Explorer Edition;Rp2.299.000;IPS LCD 6.8 inci;Mediatek Helio G88 (12nm);128 GB / 256 GB;8 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 32 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/huawei-mate-60-pro-plus/;Huawei Mate 60 Pro+;Rp9.999.999;LTPO OLED 6.82 inci;Kirin 9000S (5 nm);512 GB / 1 TB;16 GB;Belakang Triple 48 MP + 40 MP + 48 MP, Depan 13 MP;HarmonyOS 4.0;8.4
https://www.hallogsm.com/harga-hp/huawei-mate-x5/;Huawei Mate X5;Rp9.999.999;OLED 7.85 inci;Kirin 9000S (7 nm);512 GB / 1 TB;12 GB / 16 GB;Belakang Triple 50 MP + 13 MP + 2 MP, Depan 8 MP;HarmonyOS 4.0;8.2
https://www.hallogsm.com/harga-hp/samsung-galaxy-z-fold5-thom-browne-edition/;Samsung Galaxy Z Fold5 Thom Browne Edition;Rp24.999.000;Foldable Dynamic AMOLED 2x 7.6 inci;Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB / 1 TB;12 GB;Belakang Triple 50 MP + 10 MP + 12 MP, Depan 4 MP (Under Display) 10 MP (Cover Camera);Android 13;8.6
https://www.hallogsm.com/harga-hp/apple-iphone-15-pro-max/;Apple iPhone 15 Pro;Rp15.399.000;LTPO Super Retina XDR OLED 6.1 inci;Apple A17 Pro (3 nm);128 GB / 256 GB / 512 GB / 1 TB;Belum Diketahui;Belakang Triple 48 MP + 12 MP + 12 MP, Depan 12 MP;iOS 17;8.4
https://www.hallogsm.com/harga-hp/google-pixel-8-pro/;Google Pixel 8 Pro;Rp16.399.000;LTPO OLED 6.7 inci;Google Tensor G3 (4 nm);128 GB / 256 GB / 512 GB / 1 TB;12 GB;Belakang Triple 50 MP + 48 MP + 48 MP, Depan 10.5 MP;Android 14;8.6
https://www.hallogsm.com/harga-hp/google-pixel-8/;Google Pixel 8;Rp11.499.000;OLED 6.2 inci;Google Tensor G3 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 12 MP, Depan 10.5 MP;Android 14;8.4
https://www.hallogsm.com/harga-hp/motorola-moto-g54-china/;Motorola Moto G54 (China);Rp2.399.000;IPS LCD 6.5 inci;Mediatek Dimensity 7020 (6 nm);128 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/zte-axon-50-lite/;ZTE Axon 50 Lite;Rp3.899.000;IPS LCD 6.6 inci;Octa-core 1.6 GHz;256 GB;4 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/realme-narzo-60x/;Realme Narzo 60x;Rp2.399.000;IPS LCD 6.72 inci;Mediatek Dimensity 6100+ (6 nm);128 GB / 256 GB;4 GB / 6 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/oppo-a38/;Oppo A38;Rp2.099.000;AMOLED 6.78 inci;Mediatek MT6769 Helio G85 (12nm);128 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/infinix-zero-30-5g/;Infinix Zero 30 5G;Rp4.699.000;AMOLED 6.78 inci;Mediatek Dimensity 8020 (6 nm);256 GB;8 GB / 12 GB;Belakang Triple 108 MP + 13 MP + 2 MP, Depan 50 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/motorola-moto-g84/;Motorola Moto G84;Rp3.699.000;P-OLED 6.5 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);256 GB;12 GB;Belakang Dual 50 MP + 8 MP, Depan 16 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/sony-xperia-5-v/;Sony Xperia 5 V;Rp16.499.000;OLED 6.1 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);128 GB;8 GB;Belakang Dual 48 MP + 12 MP, Depan 12 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/vivo-iqoo-z7-pro/;Vivo iQOO Z7 Pro;Rp4.499.000;AMOLED 6.78 inci;Mediatek Dimensity 7200 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 64 MP + 2 MP, Depan 16 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/oppo-find-n3-flip/;Oppo Find N3 Flip;Rp14.099.000;Foldable LTPO AMOLED 6.8 inci;Mediatek Dimensity 9200 (4 nm);256 GB / 512 GB;12 GB;Belakang Triple 50 MP + 32 MP + 48 MP, Depan 32 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/huawei-mate-60-pro/;Huawei Mate 60 Pro;Rp14.599.000;LTPO OLED 6.82 inci;Kirin 9000S (5 nm);512 GB;12 GB;Belakang Triple 50 MP + 48 MP + 12 MP, Depan 13 MP;HarmonyOS 4.0 (China);8.6
https://www.hallogsm.com/harga-hp/tecno-camon-20-avocado-art-edition/;Tecno Camon 20 Avocado Art Edition;Rp2.999.000;AMOLED 6.67 inci;Mediatek MT6769Z Helio G85 (12nm);256 GB;8 GB;Belakang Triple 64 MP + 2 MP + QVGA, Depan 32 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/tecno-camon-20-pro-5g-mr-doodle-edition/;Tecno Camon 20 Pro 5G Mr Doodle Edition;Rp3.699.000;AMOLED 6.67 inci;Mediatek Dimensity 8050 (6 nm);128 GB;8 GB;Belakang Triple 64 MP + 2 MP + 2 MP, Depan 32 MP;Android 13;8.2
https://www.hallogsm.com/harga-hp/vivo-y78m/;Vivo Y78m;Rp4.199.000;IPS LCD 6.64 inci;Mediatek Dimensity 7020 (6 nm);256 GB;12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/vivo-v29e/;Vivo V29e;Rp4.999.000;AMOLED 6.78 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB / 256 GB;8 GB;Belakang Dual 64 MP + 8 MP, Depan 50 MP;Android 13;8
https://www.hallogsm.com/harga-hp/realme-gt5-240w/;Realme GT5 240W;Rp6.299.000;AMOLED 6.74 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);1 TB;24 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/realme-gt5/;Realme GT5;Rp6.299.000;AMOLED 6.74 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/htc-a103/;HTC A103;Rp2.499.000;IPS LCD 10.1 inci;Mediatek MT6761B Helio A22 (12 nm);64 GB;4 GB;Belakang 5 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/samsung-galaxy-s23-fe/;Samsung Galaxy S23 FE;Rp8.999.000;Dynamic AMOLED 2X 6.4 inci;Exynos 2200 (4 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Triple 50 MP + 12 MP + 8 MP, Depan 10 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/lenovo-tab-m8-4th-gen/;Lenovo Tab M8 (4th Gen);Rp2.599.000;IPS LCD 8.0 inci;Mediatek MT8768 Helio A22 (12 nm);32 GB / 64 GB;3 GB / 4 GB;Belakang 5 MP, Depan 2 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/realme-11x-5g/;Realme 11x 5G;Rp2.799.000;IPS LCD 6.72 inci;Mediatek Dimensity 6100+ (6 nm);128 GB;6 GB / 8 GB;Belakang Dual 64 MP + 2 MP, Depan 16 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/motorola-moto-g54/;Motorola Moto G54;Rp9.999.999;IPS LCD 6.5 inci;Belum Diketahui;128 GB / 256 GB;4 GB / 6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/huawei-matepad-11-5-2/;Huawei MatePad 11.5;Rp5.499.000;TFT LCD 11.5 inci;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm);128 GB;6 GB / 8 GB;Belakang 13 MP, Depan 8 MP;Harmony OS 3.1;7.8
https://www.hallogsm.com/harga-hp/honor-play-40s/;Honor Play 40S;Rp2.099.000;TFT LCD 6.56 inci;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);128 GB;4 GB;Belakang Dual 13 MP + 2 MP, Depan 8 MP;Android 13;8
https://www.hallogsm.com/harga-hp/vivo-y77t/;Vivo Y77t;Rp2.999.000;IPS LCD 6.64 inci;Mediatek Dimensity 7020 (6 nm);256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/oneplus-ace-2-pro/;OnePlus Ace 2 Pro;Rp6.399.000;AMOLED 6.74 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB / 24 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/nokia-g310-5g/;Nokia G310 5G;Rp2.999.000;IPS LCD 6.56 inci;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);128 GB;4 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP;Android 13;8
https://www.hallogsm.com/harga-hp/nokia-c210/;Nokia C210;Rp1.699.000;IPS LCD 6.3 inci;Qualcomm SM6115 Snapdragon 662 (11 nm);32 GB;3 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 13;7.4
https://www.hallogsm.com/harga-hp/xiaomi-redmi-k60-extreme-edition/;Xiaomi Redmi K60 Extreme Edition;Rp5.599.000;OLED 6.67 inci;Mediatek Dimensity 9200+ (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB / 24 GB;Belakang Triple 54 MP + 8 MP + 2 MP, Depan 20 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/xiaomi-mix-fold-3/;Xiaomi Mix Fold 3;Rp19.099.000;Foldable LTPO OLED+ 8.03 inci;Qualcomm SM8550-AB Snapdragon 8 Gen 2 (4 nm);256 GB / 512 GB / 1 TB;12 GB / 16 GB;Belakang Quad 50 MP + 10 MP + 10 MP + 12 MP, Depan 20 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/xiaomi-redmi-pad-se/;Xiaomi Redmi Pad SE;Rp1.999.000;IPS LCD 11.0 inci;Qualcomm SM6225 Snapdragon 680 4G (6 nm);128 GB;4 GB;Belakang 8 MP, Depan 5 MP;Android 13;7.8
https://www.hallogsm.com/harga-hp/honor-x5-plus/;Honor X5 Plus;Rp9.999.999;TFT LCD 6.56 inci;Mediatek Helio G36 (12 nm);64 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 13;7.6
https://www.hallogsm.com/harga-hp/nokia-130-2023/;Nokia 130 (2023);Rp399.000;TFT LCD 2.4 inci;NA;NA;Tidak Ada;Sistem operasi:;;7
https://www.hallogsm.com/harga-hp/nokia-150-2023/;Nokia 150 (2023);Rp499.000;TFT LCD 2.4 inci;NA;NA;Kamera Belakang VGA, Kamera Depan Tidak Ada;Sistem operasi:;;6.2
https://www.hallogsm.com/harga-hp/zte-blade-a73/;ZTE Blade A73;Rp2.399.000;IPS LCD 6.52 inci;NA;NA;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Sistem operasi:;4 GB;7.8
https://www.hallogsm.com/harga-hp/xiaomi-pad-6-max-14/;Xiaomi Pad 6 Max 14;Rp7.699.000;IPS LCD 14.0 inci;NA;NA;Belakang Dual 50 MP + 2 MP, Depan 20 MP;Sistem Operasi:;8 GB / 12 GB / 16 GB;8.4
https://www.hallogsm.com/harga-hp/vivo-pad-air/;Vivo Pad Air;Rp3.599.000;IPS LCD 11.5 inci;NA;NA;Belakang 8 MP, Depan 5 MP;Sistem Operasi:;8 GB / 12 GB;8.4
https://www.hallogsm.com/harga-hp/htc-wildfire-e-star/;HTC Wildfire E Star;Rp999.000;IPS LCD 6.5 inci;NA;NA;Belakang 8 MP, Depan 5 MP;Sistem operasi:;2 GB;7.6
https://www.hallogsm.com/harga-hp/xiaomi-poco-m6-pro/;Xiaomi Poco M6 Pro;Rp2.099.000;IPS LCD 6.79 inci;NA;NA;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Sistem operasi:;4 GB / 6 GB;8
https://www.hallogsm.com/harga-hp/samsung-galaxy-f34-5g/;Samsung Galaxy F34 5G;Rp3.499.000;Super AMOLED 6.5 inci;NA;NA;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 13 MP;Sistem operasi:;6 GB / 8 GB;7.8
https://www.hallogsm.com/harga-hp/vivo-v29-5g/;Vivo V29 5G;Rp8.399.000;AMOLED 6.78 inci;NA;NA;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 50 MP;Sistem operasi:;8 GB;8.4
https://www.hallogsm.com/harga-hp/tecno-pova-5-pro/;Tecno Pova 5 Pro;Rp2.999.000;IPS LCD 6.78 inci;NA;NA;Belakang Dual 50 MP + 0.08 MP, Depan 16 MP;Sistem operasi:;8 GB;8
https://www.hallogsm.com/harga-hp/tecno-spark-10-pro-magic-magenta-edition/;Tecno Spark 10 Pro Magic Magenta Edition;Rp9.999.999;IPS LCD 6.8 inci;NA;NA;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 32 MP;Sistem operasi:;8 GB;7.8
https://www.hallogsm.com/harga-hp/xiaomi-redmi-12-5g/;Xiaomi Redmi 12 5G;Rp2.299.000;IPS LCD 6.79 inci;NA;NA;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Sistem operasi:;4 GB / 6 GB / 8 GB;8.2
https://www.hallogsm.com/harga-hp/motorola-moto-g14/;Motorola Moto G14;Rp1.899.000;IPS LCD 6.5 inci;NA;NA;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Sistem operasi:;4 GB;8
https://www.hallogsm.com/harga-hp/realme-11-4g/;Realme 11 4G;Rp3.599.000;Super AMOLED 6.4 inci;NA;NA;Belakang Dual 108 MP + 2 MP, Depan 16 MP;Sistem operasi:;8 GB / 12 GB;8.2
https://www.hallogsm.com/harga-hp/realme-11-5g/;Realme 11 5G;Rp4.399.000;IPS LCD 6.72 inci;NA;NA;Belakang Dual 108 MP + 2 MP, Depan 16 MP;Sistem operasi:;8 GB;7.8
https://www.hallogsm.com/harga-hp/lenovo-tab-p12/;Lenovo Tab P12;Rp6.699.000;IPS LCD 12.7 inci;NA;NA;Belakang 13 MP, Depan 8 MP;Sistem Operasi:;4 GB / 8 GB;7.6
https://www.hallogsm.com/harga-hp/honor-x6a/;Honor X6a;Rp2.499.000;TFT LCD 6.56 inci;NA;NA;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 5 MP;Sistem operasi:;4 GB;7.6
