aps.product.thumb.href,aps.product.thumb.src,nama-produk,harga,ukuran-layar,chipset,memori,ram,kamera,jenis,rating-hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/nothing-phone-3a/,https://www.hallogsm.com/wp-content/uploads/2025/03/Nothing-Phone-3a-300x300.webp,Nothing Phone (3a),Rp4.699.000,AMOLED 6.77 inci,Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 8 MP, Depan 32 MP",Android 15,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-note-50-pro-4g/,https://www.hallogsm.com/wp-content/uploads/2025/03/HP-Infinix-Note-50-Pro-4G-300x300.webp,Infinix Note 50 Pro 4G,Rp2.999.000,AMOLED 6.78 inci,Mediatek Helio G100 Ultimate (6 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 8 MP, Depan 32 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-note-50-4g/,https://www.hallogsm.com/wp-content/uploads/2025/03/Infinix-Note-50-4G-1-300x300.webp,Infinix Note 50 4G,Rp2.699.000,AMOLED 6.78 inci,Mediatek Helio G100 Ultimate (6 nm),256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 13 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-t4x-5g/,https://www.hallogsm.com/wp-content/uploads/2025/03/Vivo-T4x-5G-1-300x300.webp,Vivo T4x 5G,Rp2.699.000,PLS LCD 6.72 inci,Mediatek Dimensity 7300 (4 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-ipad-air-13-2025/,https://www.hallogsm.com/wp-content/uploads/2025/03/Apple-iPad-Air-13-2025-300x300.webp,Apple iPad Air 13 (2025),Rp16.499.000,Liquid Retina IPS LCD 13.0 inci,Apple M3,128 GB / 256 GB / 512 GB / 1 TB,8 GB,"Belakang 12 MP, Depan 12 MP",iPadOS 18.3.1,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-ipad-air-11-2025/,https://www.hallogsm.com/wp-content/uploads/2025/03/Apple-iPad-Air-11-2025-300x300.webp,Apple iPad Air 11 (2025),Rp12.199.000,Liquid Retina IPS LCD 11.0 inci,Apple M3,128 GB / 256 GB / 512 GB / 1 TB,8 GB,"Belakang 12 MP, Depan 12 MP",iPadOS 18.3.1,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-ipad-2025/,https://www.hallogsm.com/wp-content/uploads/2025/03/Apple-iPad-10-2022-300x300.webp,Apple iPad (2025),Rp6.599.000,Liquid Retina IPS LCD 11.0 inci,Apple A16 Bionic (4 nm),128 GB / 256 GB / 512 GB,4 GB,"Belakang Single 12 MP, Depan 12 MP",iPadOS 18.3.1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-f06-5g/,https://www.hallogsm.com/wp-content/uploads/2025/03/Samsung-Galaxy-F06-5G-300x300.webp,Samsung Galaxy F06 5G,Rp1.899.000,PLS LCD 6.7 inci,Mediatek Dimensity 6300 (6 nm),128 GB,4 GB / 6 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 15,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y200-4g/,https://www.hallogsm.com/wp-content/uploads/2025/03/Vivo-Y200-4G-300x300.webp,Vivo Y200 4G,Rp3.499.000,AMOLED 6.67 inci,Qualcomm SM6225 Snapdragon 685 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 32 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-z9-turbo-endurance-edition/,https://www.hallogsm.com/wp-content/uploads/2025/03/Vivo-iQOO-Z9-Turbo-Endurance-Edition-300x300.webp,Vivo iQOO Z9 Turbo Endurance Edition,Rp4.099.000,AMOLED 6.78 inci,Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),256 GB / 512 GB,12 GB / 16 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-v50/,https://www.hallogsm.com/wp-content/uploads/2025/03/Vivo-V50-300x300.webp,Vivo V50,Rp6.999.000,AMOLED 6.67 inci,Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 50 MP, Depan 50 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-power-70/,https://www.hallogsm.com/wp-content/uploads/2025/03/Itel-Power-70-300x300.webp,Itel Power 70,Rp1.329.000,IPS LCD 6.67 inci,Mediatek Helio G50 Ultimate,128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Single 13 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a26/,https://www.hallogsm.com/wp-content/uploads/2025/03/Samsung-Galaxy-A26-300x300.webp,Samsung Galaxy A26,Rp5.199.000,Super AMOLED 6.7 inci,Exynos 1380 (5 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 13 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a36/,https://www.hallogsm.com/wp-content/uploads/2025/03/Samsung-Galaxy-A36-300x300.webp,Samsung Galaxy A36,Rp5.199.000,Super AMOLED 6.7 inci,Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),128 GB / 256 GB,6 GB / 8 GB / 12 GB,"Belakang Triple 50 MP + 8 MP + 5 MP, Depan 12 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a56/,https://www.hallogsm.com/wp-content/uploads/2025/03/Samsung-Galaxy-A56-1-300x300.webp,Samsung Galaxy A56,Rp8.299.000,Super AMOLED 6.7 inci,Exynos 1580 (4 nm),128 GB / 256 GB,8 GB,"Belakang Triple 50 MP + 12 MP + 5 MP, Depan 12 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-15-ultra/,https://www.hallogsm.com/wp-content/uploads/2025/03/Xiaomi-15-Ultra-300x300.webp,Xiaomi 15 Ultra,Rp16.999.000,LTPO AMOLED 6.73 inci,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Quad 50 MP + 50 MP + 200 MP + 50 MP, Depan 32 MP",Android 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-c75x/,https://www.hallogsm.com/wp-content/uploads/2025/03/Realme-C75x-300x300.webp,Realme C75x,Rp2.199.000,IPS LCD 6.67 inci,Mediatek Helio G81 Ultra,128 GB,8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 5 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-m7/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-14C-5G-300x300.webp,Xiaomi Poco M7,Rp9.999.999,IPS LCD 6.88 inci,Qualcomm SM4450 Snapdragon 4 Gen 2 (4 nm),128 GB,4 GB / 6 GB,"Belakang Single 50 MP, Depan 5 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-neo7-se/,https://www.hallogsm.com/wp-content/uploads/2025/02/Realme-Neo7-SE-1-300x300.webp,Realme Neo7 SE,Rp4.099.000,LTPO OLED 6.78 inci,Mediatek Dimensity 8400 Max (4 nm),256 GB / 512 GB,8 GB / 12 GB / 16 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-neo-7x/,https://www.hallogsm.com/wp-content/uploads/2025/02/Realme-Neo-7x-1-300x300.webp,Realme Neo 7x,Rp2.999.000,AMOLED 6.67 inci,Qualcomm Snapdragon 6 Gen 4 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Single 50 MP, Depan 16 MP",Android 15,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-x7/,https://www.hallogsm.com/wp-content/uploads/2025/02/Xiaomi-Poco-X7-300x300.webp,Xiaomi Poco X7,Rp3.299.000,AMOLED 6.67 inci,Mediatek Dimensity 7300 Ultra (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 20 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-v70-design/,https://www.hallogsm.com/wp-content/uploads/2025/02/ZTE-Nubia-V70-Design-300x300.webp,ZTE Nubia V70 Design,Rp1.499.000,IPS LCD 6.7 inci,Unisoc T606 (12 nm),128 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-v70/,https://www.hallogsm.com/wp-content/uploads/2025/02/ZTE-Nubia-V70-300x300.webp,ZTE Nubia V70,Rp1.699.000,IPS LCD 6.7 inci,Octa-core 2.0 GHz,256 GB,8 GB,"Belakang Triple 108 MP + 2 MP + 2 MP, Depan Dual 50 MP + TOF 3D",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-p3-pro-5g/,https://www.hallogsm.com/wp-content/uploads/2025/02/Realme-P3-Pro-5G-300x300.webp,Realme P3 Pro 5G,Rp4.499.000,AMOLED 6.83 inci,Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-p3x/,https://www.hallogsm.com/wp-content/uploads/2025/02/Realme-P3x-1-300x300.webp,Realme P3x,Rp2.699.000,IPS LCD 6.72 inci,Mediatek Dimensity 6400 (6 nm),128 GB,6 GB / 8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a06-5g/,https://www.hallogsm.com/wp-content/uploads/2025/02/Samsung-Galaxy-A06-5G-1-300x300.webp,Samsung Galaxy A06 5G,Rp2.399.000,PLS LCD 6.7 inci,Mediatek Dimensity 6300 (6 nm),64 GB / 128 GB,4 GB / 6 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 15,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-iphone-16e/,https://www.hallogsm.com/wp-content/uploads/2025/02/Apple-iPhone-16e-300x300.webp,Apple iPhone 16e,Rp11.099.000,Super Retina XDR OLED 6.1 inci,Apple A18 (3 nm),128 GB / 256 GB / 512 GB,8 GB,"Belakang Single 48 MP, Depan 12 MP",iOS 18.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/hmd-aura-2/,https://www.hallogsm.com/wp-content/uploads/2025/02/HMD-Aura-2-300x300.webp,HMD Aura 2,Rp1.799.000,IPS LCD 6.52 inci,Unisoc SC9863A (28 nm),256 GB,4 GB,"Belakang Single 13 MP, Depan 5 MP",Android 14 (Go edition),8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-smart-9-hd/,https://www.hallogsm.com/wp-content/uploads/2025/02/Infinix-Smart-9-HD-1-300x300.webp,Infinix Smart 9 HD,Rp1.049.000,IPS LCD 6.7 inci,Mediatek Helio,64GB,3GB / 4GB,"Belakang Dual 13 MP + auxiliary lens, Depan 8 MP",Android 14 (Go edition),8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/asus-zenfone-12-ultra/,https://www.hallogsm.com/wp-content/uploads/2025/02/Asus-Zenfone-12-Ultra-1-300x300.webp,Asus Zenfone 12 Ultra,Rp17.999.000,LTPO AMOLED 6.78 inci,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 32 MP + 13 MP, Depan 32 MP",Android 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/asus-rog-phone-9-fe/,https://www.hallogsm.com/wp-content/uploads/2025/02/Asus-ROG-Phone-9-FE-1-300x300.webp,Asus ROG Phone 9 FE,Rp14.299.000,LTPO AMOLED 6.78 inci,Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm),256 GB,16 GB,"Belakang Triple 50 MP + 13 MP + 5 MP, Depan 32 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/huawei-mate-x6/,https://www.hallogsm.com/wp-content/uploads/2025/01/Harga-hp-Huawei-Mate-X6-300x300.webp,Huawei Mate X6,Rp28.999.000,LTPO OLED 7.93 inci,Kirin 9020,256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Triple 50 MP + 48 MP + 40 MP, Depan 8 MP + 8MP",HarmonyOS 4.3 / EMUI 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-14-pro-plus-5g/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-Note-14-Pro-Plus-5G-300x300.webp,Xiaomi Redmi Note 14 Pro+ 5G,Rp5.999.000,AMOLED 6.67 inci,Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm),256 GB / 512 GB,12 GB / 16 GB,"Belakang Triple 200 MP + 8 MP + 2 MP, Depan 20 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-14-pro-5g/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-Note-14-Pro-China-1-300x300.webp,Xiaomi Redmi Note 14 Pro 5G,Rp4.999.000,AMOLED 6.67 inci,Mediatek Dimensity 7300 Ultra (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Triple 200 MP + 8 MP + 2 MP, Depan 20 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-14-pro-china/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-Note-14-Pro-5G-300x300.webp,Xiaomi Redmi Note 14 Pro (China),Rp3.099.000,AMOLED 6.67 inci,Mediatek Dimensity 7300 Ultra (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 20 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y29-5g/,https://www.hallogsm.com/wp-content/uploads/2025/01/Vivo-Y29-5G-300x300.webp,Vivo Y29 5G,Rp3.099.000,IPS LCD 6.68 inci,Mediatek Dimensity 6300 (6 nm),128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 8 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-x8c/,https://www.hallogsm.com/wp-content/uploads/2025/01/Honor-X8c-300x300.webp,Honor X8c,Rp3.399.000,AMOLED 6.7 inci,Qualcomm SM6225 Snapdragon 685 (6 nm),128 GB / 256 GB / 512 GB,6 GB / 8 GB,"Belakang Dual 108 MP + 5 MP, Depan 50 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-reno13-f-5g/,https://www.hallogsm.com/wp-content/uploads/2025/01/Oppo-Reno13-F-4G-300x300.webp,Oppo Reno13 F 5G,Rp5.599.000,AMOLED 6.67 inci,Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),256 GB / 512 GB,8 GB,"Belakang Triple 50 MP + 8 MP + 2 MP, Depan 32 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-14-pro-5g/,https://www.hallogsm.com/wp-content/uploads/2025/01/Realme-14-Pro-5G-300x300.webp,Realme 14 Pro 5G,Rp4.699.000,OLED 6.77 inci,Mediatek Dimensity 7300 Energy (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-s25-ultra/,https://www.hallogsm.com/wp-content/uploads/2025/01/Samsung-Galaxy-S25-Ultra-1-300x300.webp,Samsung Galaxy S25 Ultra,Rp22.999.000,Dynamic LTPO AMOLED 2X 6.9 inci,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),256 GB / 512 GB / 1 TB,12 GB,"Belakang Quad 200 MP + 10 MP + 50 MP + 50 MP, Depan 12 MP",Android 15,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-s25-plus/,https://www.hallogsm.com/wp-content/uploads/2025/01/Harga-Samsung-Galaxy-S25-300x300.webp,Samsung Galaxy S25+,Rp17.999.000,Dynamic LTPO AMOLED 2X 6.7 inci,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),256 GB / 512 GB,12 GB,"Belakang Triple 50 MP + 10 MP + 12 MP, Depan 12 MP",Android 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-s25/,https://www.hallogsm.com/wp-content/uploads/2025/01/Samsung-Galaxy-S25-1-300x300.webp,Samsung Galaxy S25,Rp14.999.000,Dynamic LTPO AMOLED 2X 6.2 inci,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),128 GB / 256 GB / 512 GB,12 GB,"Belakang Triple 50 MP + 10 MP + 12 MP, Depan 12 MP",Android 15,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-14-china/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-Note-14-China-300x300.webp,Xiaomi Redmi Note 14 (China),Rp2.399.000,OLED 6.67 inci,Mediatek Dimensity 7025 Ultra (6 nm),128 GB / 256 GB,6 GB / 8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/sharp-aquos-sense9/,https://www.hallogsm.com/wp-content/uploads/2025/01/Sharp-Aquos-Sense9-300x300.webp,Sharp Aquos Sense9,Rp6.199.000,LTPO IGZO OLED 6.1 inci,Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),128 GB / 256 GB,6 GB / 8 GB,"Belakang Dual 50 MP + 50 MP, Depan 32 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g-2025/,https://www.hallogsm.com/wp-content/uploads/2025/01/Motorola-Moto-G-2025-300x300.webp,Motorola Moto G (2025),Rp3.199.000,IPS LCD 6.7 inci,Mediatek Dimensity 6300 (6 nm),64 GB / 128 GB,4 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 15,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g-power-2025/,https://www.hallogsm.com/wp-content/uploads/2025/01/Motorola-Moto-G-Power-2025-300x300.webp,Motorola Moto G Power (2025),Rp4.899.000,IPS LCD 6.8 inci,Mediatek Dimensity 6300 (6 nm),128 GB,8 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y200-india/,https://www.hallogsm.com/wp-content/uploads/2025/01/vivo-Y200-India-300x300.webp,Vivo Y200 (India),Rp3.899.000,AMOLED 6.67 inci,Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 64 MP + 2 MP, Depan 16 MP",Android 13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-turbo-4-pro/,https://www.hallogsm.com/wp-content/uploads/2025/01/Xiaomi-Redmi-Turbo-4-Pro-300x300.webp,Xiaomi Redmi Turbo 4 Pro,Rp4.699.000,AMOLED 6.83 inci,Qualcomm SM8735 Snapdragon 8s Gen 4 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB,"Belakang Dual 50 MP + 8 MP, Depan 20 MP",Android 15,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-14-pro/,https://www.hallogsm.com/wp-content/uploads/2025/01/Realme-14-Pro-300x300.webp,Realme 14 Pro,Rp4.799.000,OLED 6.77 inci,Mediatek Dimensity 7300 Energy (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-14-pro-plus/,https://www.hallogsm.com/wp-content/uploads/2025/01/Realme-14-Pro-Plus-1-300x300.webp,Realme 14 Pro+,Rp5.799.000,AMOLED 6.83 inci,Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 8 MP, Depan 32 MP",Android 15,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
